
@corpus\AlbertoProenca.md	@corpus\AlbertoProenca.md	VERB	
certa	certo	DET	
idade	idade	NOUN	
comecei	começar	VERB	
a	a	SCONJ	
ter	ter	VERB	
um	um	DET	
problema	problema	NOUN	
na	em o	ADP	
perna	perna	NOUN	
esquerda	esquerdo	ADJ	
na	em o	ADP	
zona	zona	NOUN	
do	de o	ADP	
joelho	joelho	NOUN	
esquerdo	esquerdo	ADJ	
então	então	ADV	
havia	haver	VERB	
exercícios	exercício	NOUN	
como	como	ADP	
por	por	ADP	
exemplo	exemplo	NOUN	
de	de	ADP	
salto	salto	NOUN	
que	que	PRON	
eu	eu	PRON	
devido	devido	ADV	
à	a o	ADP	
minha	meu	DET	
limitação	limitação	NOUN	
física	físico	ADJ	
não	não	ADV	
conseguia	conseguir	VERB	
fazer	fazer	VERB	

Mas	mas	CCONJ	
lembro-me	lembro-me	VERB	
que	que	SCONJ	
nós	nós	PRON	
tínhamos	tínhamos	VERB	
um	um	DET	
exercício	exercício	NOUN	
de	de	ADP	
corrida	corrida	NOUN	
em	em	ADP	
que	que	PRON	
depois	depois	ADV	
tínhamos	tínhamos	VERB	
uns	um	DET	
obstáculos	obstáculo	NOUN	
um	um	NUM	
dos	de o	ADP	
obstáculos	obstáculo	NOUN	
era	ser	AUX	
um	um	DET	
grande	grande	ADJ	
buraco	buraco	NOUN	
no	em o	ADP	
chão	chão	NOUN	
mas	mas	CCONJ	
com	com	ADP	
uma	um	DET	
amplitude	amplitude	NOUN	
de	de	ADP	
mais	mais	ADV	
de	de	ADP	
2	2	NUM	
metros	metro	NOUN	
eu	eu	PRON	
não	não	ADV	
conseguia	conseguir	VERB	
saltar	saltar	VERB	
aquilo	aquilo	PRON	
de	de	ADP	
maneira	maneira	NOUN	
nenhuma	nenhum	DET	

Acontece	Acontece	VERB	
que	que	PRON	
eram	ser	AUX	
as	o	DET	
provas	prova	NOUN	
do	de o	ADP	
tempo	tempo	NOUN	
de	de	ADP	
recruta	recruta	NOUN	

Lembro-me	Lembro-me	VERB	
de	de	ADP	
antes	antes	ADV	
de	de	ADP	
fazer	fazer	VERB	
a	o	DET	
prova	prova	NOUN	
ver	ver	VERB	
aquilo	aquilo	PRON	
e	e	CCONJ	
dizer	dizer	VERB	

"	"	PROPN	
Bem	Bem	ADV	
eu	eu	PRON	
não	não	ADV	
vou	ir	AUX	
conseguir	conseguir	VERB	
saltar	saltar	VERB	
aquilo	aquilo	PRON	

O	o	PRON	
que	que	PRON	
é	ser	AUX	
que	que	SCONJ	
eu	eu	PRON	
vou	ir	AUX	
fazer	fazer	VERB	
quando	quando	ADV	
lá	lá	ADV	
chegar	chegar	VERB	


Pronto	Pronto	PROPN	MISC
comecei	começar	VERB	
a	a	SCONJ	
correr	correr	VERB	
e	e	CCONJ	
fiz	fiz	VERB	
a	o	DET	
corrida	corrida	NOUN	
no	em o	ADP	
meu	meu	DET	
ritmo	ritmo	NOUN	
no	em o	ADP	
ritmo	ritmo	NOUN	
que	que	PRON	
conseguia	conseguir	VERB	
aguentar	aguentar	VERB	
e	e	CCONJ	
quando	quando	ADV	
cheguei	cheguei	VERB	
à	a o	ADP	
beira	beira	NOUN	
daquele	de aquele	ADP	
obstáculo	obstáculo	NOUN	
comecei	começar	VERB	
a	a	SCONJ	
abrandar	abrandar	VERB	
e	e	CCONJ	
o	o	DET	
comandante	comandante	NOUN	
da	de o	ADP	
minha	meu	DET	
companhia	companhia	NOUN	
que	que	PRON	
sabia	saber	VERB	
perfeitamente	perfeitamente	ADV	
das	de o	ADP	
limitações	limitação	NOUN	
que	que	PRON	
eu	eu	PRON	
tinha	ter	VERB	
gritou	gritar	VERB	
muito	muito	ADV	
alto	alto	ADJ	
para	para	ADP	
mim	eu	PRON	


Salte	Salte	PROPN	LOC

lá	lá	ADV	
para	para	ADP	
dentro	dentro	ADV	


E	e	CCONJ	
eu	eu	PRON	
saltei	saltar	VERB	
para	para	ADP	
dentro	dentro	ADV	
do	de o	ADP	
buraco	buraco	NOUN	

Depois	depois	ADV	
tiraram-me	tiraram-me	VERB	
de	de	ADP	
lá	lá	ADV	

Portanto	portanto	ADV	
era	ser	AUX	
uma	um	DET	
coisa	coisa	NOUN	
que	que	PRON	
eu	eu	PRON	
não	não	ADV	
ia	ir	AUX	
conseguir	conseguir	VERB	
fazer	fazer	VERB	
eles	eles	PRON	
sabiam	saber	VERB	
perfeitamente	perfeitamente	ADV	
que	que	SCONJ	
eu	eu	PRON	
não	não	ADV	
fazia	fazer	VERB	

#	#	CCONJ	
#	#	PROPN	

O fascínio da Informática	o fascínio de o Informática	NOUN	MISC
#	#	PROPN	

#	#	PROPN	

Entrei	Entrei	VERB	
na	em o	ADP	
Universidade do Minho	Universidade de o Minho	PROPN	LOC
por	por	ADP	
concurso	concurso	NOUN	

Um	um	DET	
concurso	concurso	NOUN	
aberto	abrir	VERB	
pelo	por o	ADP	
professor	professor	NOUN	
Valença	Valença	PROPN	LOC
que	que	PRON	
era	ser	AUX	
o	o	DET	
chefe	chefe	NOUN	
do	de o	ADP	
departamento	departamento	PROPN	
de	de	ADP	
Informática	Informática	PROPN	LOC
nos	em o	ADP	
Serviços de Computação	Serviços de Computação	PROPN	ORG
como	como	ADV	
era	ser	AUX	
chamado	chamar	VERB	
naquela	em aquele	ADP	
altura	altura	NOUN	

Eu	eu	PRON	
vi	ver	VERB	
o	o	DET	
anúncio	anúncio	NOUN	
no	em o	ADP	
Comércio do Porto	Comércio de o Porto	PROPN	LOC
e	e	CCONJ	
concorri	concorrir	VERB	

Entrei	Entrei	VERB	
eu	eu	PRON	
e	e	CCONJ	
um	um	DET	
outro	outro	DET	
rapaz	rapaz	NOUN	
que	que	PRON	
agora	agora	ADV	
já	já	ADV	
não	não	ADV	
está	estar	VERB	
a	a	SCONJ	
trabalhar	trabalhar	VERB	
cá	cá	ADV	

Entrámos	Entrámos	VERB	
dois	dois	NUM	
nessa	em esse	ADP	
altura	altura	NOUN	

Entrámos	Entrámos	VERB	
para	para	ADP	
as	o	DET	
funções	função	NOUN	
de	de	ADP	
operador	operador	NOUN	
para	para	ADP	
o	o	DET	
Centro de Informática	Centro de Informática	PROPN	ORG
que	que	PRON	
naquele	em aquele	ADP	
tempo	tempo	NOUN	
era	ser	AUX	
uma	um	DET	
coisa	coisa	NOUN	
muito	muito	ADV	
rudimentar	rudimentar	ADJ	

Havia	Havia	VERB	
um	um	DET	
computadorzinho	computadorzinho	NOUN	
digamos	dizer	VERB	
era	ser	AUX	
um	um	DET	
micro-computador	micro-computador	NOUN	
teria	ter	VERB	
três	três	NUM	
ou	ou	CCONJ	
quatro	quatro	NUM	
postos	posto	NOUN	
de	de	ADP	
trabalho	trabalho	NOUN	
naquela	em aquele	ADP	
altura	altura	NOUN	

O	o	DET	
apoio	apoio	NOUN	
que	que	PRON	
a	o	DET	
gente	gente	NOUN	
dava	dar	VERB	
era	ser	VERB	
fazer	fazer	VERB	
as	o	DET	
gravações	gravação	NOUN	
para	para	ADP	
bandas	banda	NOUN	
magnéticas	magnético	ADJ	
daquilo	de aquilo	PRON	
tudo	tudo	PRON	
cuidar	cuidar	VERB	
das	de o	ADP	
impressoras	impressora	NOUN	
fazer	fazer	VERB	
a	o	DET	
passagem	passagem	NOUN	
dos	de o	ADP	
dados	dado	NOUN	
de	de	ADP	
discos	disco	NOUN	
para	para	ADP	
disquetes	disquete	NOUN	
etc.	etc.	ADV	

Era	ser	AUX	
basicamente	basicamente	ADV	
isso	isso	PRON	

O	o	DET	
meu	meu	DET	
primeiro	primeiro	ADJ	
dia	dia	NOUN	
de	de	ADP	
trabalho	trabalho	NOUN	
na	em o	ADP	
Universidade do Minho	Universidade de o Minho	PROPN	LOC
já	já	ADV	
não	não	ADV	
me	eu	PRON	
lembro	lembrar	VERB	
com	com	ADP	
grande	grande	ADJ	
pormenor	pormenor	NOUN	
mas	mas	CCONJ	
tenho	ter	VERB	
a	o	DET	
certeza	certeza	NOUN	
que	que	SCONJ	
nesse	em esse	ADP	
dia	dia	NOUN	
foi	ser	AUX	
o	o	PRON	
tomar	tomar	VERB	
contacto	contacto	NOUN	
com	com	ADP	
a	o	DET	
máquina	máquina	NOUN	
existente	existente	ADJ	
saber	saber	VERB	
quais	qual	DET	
as	o	DET	
potencialidades	potencialidade	NOUN	
da	de o	ADP	
máquina	máquina	NOUN	
saber	saber	VERB	
o	o	PRON	
que	que	PRON	
ela	ela	PRON	
deixava	deixar	VERB	
ou	ou	CCONJ	
não	não	ADV	
fazer	fazer	VERB	

O	o	DET	
Centro de Informática	Centro de Informática	PROPN	LOC
era	ser	AUX	
em	em	ADP	
D. Pedro V	D. Pedro V	PROPN	PER
onde	onde	PRON	
são	ser	AUX	
ainda	ainda	ADV	
hoje	hoje	ADV	
as	o	DET	
instalações	instalação	NOUN	
da	de o	ADP	
Associação Académica	associação Académica	PROPN	ORG
onde	onde	PRON	
tem	ter	VERB	
o	o	DET	
bar	bar	NOUN	
da	de o	ADP	
Associação	associação	NOUN	ORG

O	o	DET	
espaço	espaço	NOUN	
de	de	ADP	
trabalho	trabalho	NOUN	
eram	ser	AUX	
duas	dois	NUM	
salas	sala	NOUN	
do	de o	ADP	
tamanho	tamanho	NOUN	
desta	de este	ADP	

Não	não	ADV	
havia	haver	VERB	
muitas	muito	DET	
pessoas	pessoa	NOUN	
que	que	PRON	
frequentavam	frequentar	VERB	
o	o	DET	
Centro de Informática	Centro de Informática	PROPN	LOC
naquela	em aquele	ADP	
altura	altura	NOUN	

Na	em o	ADP	
universidade	universidade	NOUN	
estava	estar	VERB	
para	para	SCONJ	
sair	sair	VERB	
o	o	DET	
primeiro	primeiro	ADJ	
curso	curso	NOUN	
de	de	ADP	
Sistemas Informáticos	Sistemas Informáticos	PROPN	MISC
que	que	PRON	
saiu	sair	VERB	
dois	dois	NUM	
anos	ano	NOUN	
depois	depois	ADV	
talvez	talvez	ADV	

Havia	Havia	VERB	
muito	muito	ADV	
poucos	pouco	DET	
alunos	aluno	NOUN	
naquela	em aquele	ADP	
altura	altura	NOUN	
e	e	CCONJ	
a	o	DET	
utilização	utilização	NOUN	
daquilo	de aquilo	PRON	
era	ser	AUX	
muito	muito	ADV	
pequena	pequeno	ADJ	

Quer	querer	VERB	
dizer	dizer	VERB	
aquilo	aquilo	PRON	
tinha	ter	VERB	
três	três	NUM	
ou	ou	CCONJ	
quatro	quatro	NUM	
postos	posto	NOUN	
de	de	ADP	
trabalho	trabalho	NOUN	
só	só	ADV	

O	o	DET	
horário	horário	NOUN	
de	de	ADP	
funcionamento	funcionamento	NOUN	
era	ser	AUX	
durante	durante	ADP	
todo	todo	DET	
o	o	DET	
dia	dia	NOUN	

Nós	nós	PRON	
naquela	em aquele	ADP	
altura	altura	NOUN	
estávamos	estar	VERB	
a	a	SCONJ	
fazer	fazer	VERB	
dois	dois	NUM	
turnos	turno	NOUN	
um	um	DET	
que	que	PRON	
ia	ir	VERB	
das	de o	ADP	
8h	8h	NOUN	
da	de o	ADP	
manhã	manhã	NOUN	
às	a o	ADP	
15h	15h	NOUN	
da	de o	ADP	
tarde	tarde	NOUN	
e	e	CCONJ	
outro	outro	PRON	
das	de o	ADP	
15h	15h	NOUN	
da	de o	ADP	
tarde	tarde	NOUN	
às	a o	ADP	
22h	22h	NOUN	
da	de o	ADP	
noite	noite	NOUN	

Entretanto	entretanto	ADV	
aquilo	aquilo	PRON	
ficava	ficar	VERB	
ligado	ligado	ADJ	
toda	todo	DET	
a	o	DET	
noite	noite	NOUN	
quem	quem	PRON	
quizesse	quizer	VERB	
ir	ir	VERB	
para	para	SCONJ	
lá	lá	ADV	
trabalhar	trabalhar	VERB	
podia	poder	VERB	
ir	ir	VERB	
tinha	ter	VERB	
um	um	DET	
guarda	guarda	NOUN	
cá	cá	ADV	
em	em	ADP	
baixo	baixo	NOUN	
que	que	SCONJ	
abria	abrer	VERB	
e	e	CCONJ	
fechava	fechar	VERB	
a	o	DET	
porta	porta	NOUN	
a	a	SCONJ	
quem	quem	PRON	
quisesse	quiser	VERB	
ir	ir	VERB	
para	para	SCONJ	
lá	lá	ADV	
trabalhar	trabalhar	VERB	

É	ser	AUX	
evidente	evidente	ADJ	
que	que	SCONJ	
ele	ele	PRON	
sabia	saber	VERB	
perfeitamente	perfeitamente	ADV	
quem	quem	PRON	
eram	ser	AUX	
as	o	DET	
pessoas	pessoa	NOUN	
que	que	PRON	
podiam	poder	VERB	
estavam	estar	AUX	
devidamente	devidamente	ADV	
credenciadas	credenciar	VERB	


Os	o	DET	
funcionários	funcionário	NOUN	
que	que	PRON	
faziam	fazer	VERB	
os	o	DET	
turnos	turno	NOUN	
eram	ser	AUX	
eu	eu	PRON	
e	e	CCONJ	
o	o	DET	
Quintas	Quintas	PROPN	LOC

Éramos	Éramos	VERB	
os	o	DET	
dois	dois	NUM	
responsáveis	responsável	NOUN	
pelo	por o	ADP	
CI	CI	PROPN	ORG

O	o	DET	
outro	outro	DET	
nosso	nosso	DET	
colega	colega	NOUN	
que	que	PRON	
foi	ser	AUX	
admitido	admitir	VERB	
ao	a o	ADP	
mesmo	mesmo	ADJ	
tempo	tempo	NOUN	
que	que	SCONJ	
nós	nós	PRON	
só	só	ADV	
se	se	PRON	
juntou	juntar	VERB	
a	a	ADP	
nós	nós	PRON	
a	a	ADP	
partir	partir	NOUN	
de	de	ADP	
Outubro	outubro	NOUN	MISC
Novembro de 1982	novembro de 1982	NOUN	MISC
que	que	PRON	
foi	ser	AUX	
a	o	DET	
altura	altura	NOUN	
em	em	ADP	
que	que	PRON	
veio	vir	VERB	
o	o	DET	
primeiro	primeiro	ADJ	
computador	computador	NOUN	
da	de o	ADP	
Data General	Data General	PROPN	MISC
já	já	ADV	
naquelas	em aquele	ADP	
intalações	intalação	NOUN	
na	em o	ADP	
Gulbenkian	Gulbenkian	PROPN	LOC

Passámos	Passámos	VERB	
para	para	ADP	
lá	lá	ADV	
mas	mas	CCONJ	
isso	isso	PRON	
foi	ser	VERB	
só	só	ADV	
em	em	ADP	
Outubro	outubro	NOUN	MISC

Em	em	ADP	
1982	1982	NUM	
a	o	DET	
Universidade	Universidade	NOUN	LOC
concentrava-se	concentravar se	VERB	
na	em o	ADP	
D.Pedro V	D.Pedro V	PROPN	PER
porque	porque	SCONJ	
só	só	ADV	
ali	ali	ADV	
havia	haver	VERB	
os	o	DET	
pavilhões	pavilhão	NOUN	
depois	depois	ADV	
havia	haver	VERB	
também	também	ADV	
umas	um	DET	
salas	sala	NOUN	
cá	cá	ADV	
para	para	ADP	
baixo	baixo	NOUN	
para	para	ADP	
a	o	DET	
Abade Loureiro	Abade Loureiro	PROPN	PER
mas	mas	CCONJ	
eram	ser	AUX	
poucas	pouco	PRON	

Saímos	Saímos	VERB	
de	de	ADP	
D.Pedro	D.Pedro	PROPN	
V	V	PROPN	
em	em	ADP	
Outubro	outubro	NOUN	
de	de	ADP	
1982	1982	NUM	
fomos	ser	VERB	
para	para	ADP	
trás	trás	ADV	
para	para	ADP	
a	o	DET	
Gulbenkian	Gulbenkian	PROPN	PER
que	que	PRON	
tinha	ter	VERB	
boas	bom	ADJ	
instalações	instalação	NOUN	

Tinha	ter	VERB	
uma	um	DET	
sala	sala	NOUN	
grande	grande	ADJ	
com	com	ADP	
bastantes	bastante	ADJ	
postos	posto	NOUN	
de	de	ADP	
trabalho	trabalho	NOUN	
para	para	ADP	
os	o	DET	
alunos	aluno	NOUN	

O	o	DET	
computador	computador	NOUN	
era	ser	AUX	
uma	um	DET	
coisa	coisa	NOUN	
enorme	enorme	ADJ	
embora	embora	SCONJ	
fosse	ser	AUX	
um	um	DET	
micro	micro	ADJ	
computador	computador	NOUN	
gigante	gigante	ADJ	

Eu	eu	PRON	
lembro-me	lembro-me	VERB	
que	que	SCONJ	
aí	aí	ADV	
sim	sim	ADV	
houve	haver	VERB	
aventuras	aventura	NOUN	
daquelas	de aquele	PRON	
por	por	ADP	
exemplo	exemplo	NOUN	
eu	eu	PRON	
estar	estar	VERB	
a	a	SCONJ	
fazer	fazer	VERB	
o	o	DET	
turno	turno	NOUN	
da	de o	ADP	
noite	noite	NOUN	
então	então	ADV	
nessa	em esse	ADP	
altura	altura	NOUN	
nós	nós	PRON	
começámos	começár	VERB	
a	a	SCONJ	
trabalhar	trabalhar	VERB	
até	até	ADP	
à	a o	ADP	
meia-noite	meia-noite	NOUN	
e	e	CCONJ	
fazíamos	fazer	VERB	
turnos	turno	NOUN	
das	de o	ADP	
8	8	NUM	
da	de o	ADP	
manhã	manhã	NOUN	
até	até	ADP	
à	a o	ADP	
meia-noite	meia-noite	NOUN	

Então	então	ADV	
o	o	DET	
terceiro	terceiro	ADJ	
elemento	elemento	NOUN	
começou	começar	VERB	
a	a	SCONJ	
trabalhar	trabalhar	VERB	
connosco	connosco	PRON	
fazíamos	fazer	VERB	
três	três	NUM	
turnos	turno	NOUN	

E	e	CCONJ	
à	a o	ADP	
meia-noite	meia-noite	NOUN	
era	ser	AUX	
hora	hora	NOUN	
de	de	SCONJ	
fechar	fechar	VERB	
mas	mas	CCONJ	
lembro-me	lembro-me	VERB	
de	de	ADP	
muitas	muito	DET	
noites	noite	NOUN	
que	que	PRON	
eu	eu	PRON	
passei	passar	VERB	
lá	lá	ADV	
que	que	PRON	
saía	saía	VERB	
de	de	ADP	
lá	lá	ADV	
às	a o	ADP	
3h30	3h30	NOUN	
4h	4h	NOUN	
da	de o	ADP	
manhã	manhã	NOUN	
porque	porque	SCONJ	
precisamente	precisamente	ADV	
nesse	em esse	ADP	
ano	ano	NOUN	
e	e	CCONJ	
a	a	ADP	
partir	partir	VERB	
desse	de esse	ADP	
ano	ano	NOUN	
o	o	DET	
curso	curso	NOUN	
de	de	ADP	
Sistemas Informática	Sistemas Informática	PROPN	MISC
teve	ter	VERB	
um	um	DET	
grande	grande	ADJ	
incremento	incremento	NOUN	
houve	haver	VERB	
uma	um	DET	
entrada	entrada	NOUN	
de	de	ADP	
muitos	muito	DET	
alunos	aluno	NOUN	

Também	também	ADV	
porque	porque	SCONJ	
a	a	ADP	
partir	partir	VERB	
daí	de aí	ADV	
as	o	DET	
condições	condição	NOUN	
de	de	ADP	
acesso	acesso	NOUN	
ao	a o	ADP	
computador	computador	NOUN	
foram	ser	AUX	
diferentes	diferente	ADJ	
porque	porque	SCONJ	
havia	haver	VERB	
muitos	muito	DET	
postos	postos	NOUN	
de	de	ADP	
trabalho	trabalho	NOUN	
só	só	ADV	
que	que	SCONJ	
o	o	DET	
computador	computador	NOUN	
coitadinho	coitadinho	NOUN	PER
despachava	despachar	VERB	
um	um	NUM	
de	de	ADP	
cada	cada	DET	
vez	vez	NOUN	

De	de	ADP	
maneira	maneira	NOUN	
que	que	PRON	
eu	eu	PRON	
lembro-me	lembrr eo	VERB	
de	de	ADP	
aventuras	Aventuras	NOUN	
como	como	ADP	
a	o	PRON	
de	de	SCONJ	
estarem	estar	AUX	
20	20	NUM	
alunos	aluno	NOUN	
a	a	SCONJ	
trabalharem	trabalhar	VERB	
ao	a o	ADP	
mesmo	mesmo	ADJ	
tempo	tempo	NOUN	

Havia	Havia	VERB	
20	20	NUM	
terminais	terminal	NOUN	
mas	mas	CCONJ	
estavam	estar	AUX	
todos	todo	DET	
ligados	ligar	VERB	
ao	a o	ADP	
mesmo	mesmo	ADJ	
computador	computador	NOUN	
que	que	PRON	
era	ser	AUX	
um	um	DET	
micro	micro	ADJ	
computador	computador	NOUN	
gigante	gigante	ADJ	

E	e	CCONJ	
era	ser	VERB	
assim	assim	ADV	
o	o	DET	
aluno	aluno	NOUN	
precisava	precisar	VERB	
de	de	SCONJ	
ver	ver	VERB	
fazia	fazer	VERB	
o	o	DET	
trabalho	trabalho	NOUN	
totalmente	totalmente	ADV	
diferente	diferente	ADJ	
do	de o	ADP	
que	que	PRON	
é	ser	AUX	
agora	agora	ADV	
portanto	portanto	CCONJ	
escrevia	escrever	VERB	
o	o	DET	
trabalho	trabalho	NOUN	
depois	depois	ADV	
tinha	ter	AUX	
que	que	SCONJ	
fazer	fazer	VERB	
a	o	DET	
compilação	compilação	NOUN	
e	e	CCONJ	
a	o	DET	
linkagem	linkagem	NOUN	
para	para	SCONJ	
ver	ver	VERB	
se	se	SCONJ	
o	o	DET	
programa	programa	NOUN	
tinha	ter	VERB	
erros	erro	NOUN	
de	de	ADP	
sintaxe	sintaxe	NOUN	
e	e	CCONJ	
se	se	PRON	
estava	estar	VERB	
a	a	SCONJ	
correr	correr	VERB	
bem	bem	ADV	

E	e	CCONJ	
então	então	ADV	
esse	esse	DET	
trabalho	trabalho	NOUN	
de	de	ADP	
compilação	compilação	NOUN	
e	e	CCONJ	
linkagem	linkagem	NOUN	
tinha	ter	AUX	
que	que	SCONJ	
ser	ser	AUX	
um	um	NUM	
de	de	ADP	
cada	cada	DET	
vez	vez	NOUN	

Portanto	portanto	ADV	
eu	eu	PRON	
estava	estar	AUX	
lá	lá	ADV	
dentro	dentro	ADV	
a	a	ADP	
coordenar	coordenar	VERB	
e	e	CCONJ	
dizia	dizer	VERB	
assim	assim	ADV	



Ó	Ó	INTJ	
pá	pá	NOUN	
agora	agora	ADV	
vocês	você	PRON	
param	parar	VERB	
todos	todo	PRON	
para	para	SCONJ	
se	se	PRON	
pôr	pôr	VERB	
a	a	SCONJ	
andar	andar	VERB	
o	o	PRON	
daquele	de aquele	PRON	

Senão	senão	SCONJ	
não	não	ADV	
anda	andar	VERB	
ninguém	ninguém	PRON	


Só	só	ADV	
andava	andar	VERB	
um	um	NUM	

Portanto	portanto	ADV	
para	para	SCONJ	
correr	correr	VERB	
um	um	DET	
trabalho	trabalho	NOUN	
os	o	DET	
outros	outro	PRON	
tinham	ter	AUX	
que	que	SCONJ	
parar	parar	VERB	

A	o	DET	
trabalheira	trabalheira	NOUN	
que	que	PRON	
aquilo	aquilo	PRON	
dava	dar	VERB	

Mas	mas	CCONJ	
foram	ser	VERB	
anos	ano	NOUN	
bons	bom	ADJ	
muito	muito	ADV	
bons	bom	ADJ	
muito	muito	ADV	
gratificantes	gratificante	ADJ	

Eu	eu	PRON	
tenho	ter	VERB	
grandes	grande	ADJ	
amigos	amigo	NOUN	
meus	meu	DET	
daqueles	de aquele	PRON	
que	que	PRON	
eu	eu	PRON	
chamo	chamar	VERB	
hoje	hoje	ADV	
os	o	DET	
meus	meu	DET	
rapazes	rapaz	NOUN	
e	e	CCONJ	
as	o	DET	
minhas	meu	DET	
meninas	menina	NOUN	
que	que	PRON	
já	já	ADV	
são	ser	AUX	
engenheiros	engenheiro	NOUN	
desse	de esse	ADP	
tempo	tempo	NOUN	
e	e	CCONJ	
tenho	ter	VERB	
grandes	grande	ADJ	
amigos	amigo	NOUN	
com	com	ADP	
quem	quem	PRON	
passei	passar	VERB	
este	este	DET	
tipo	tipo	NOUN	
de	de	ADP	
episódios	episódio	NOUN	
neste	em este	ADP	
tipo	tipo	NOUN	
de	de	ADP	
colaboração	colaboração	NOUN	

Não	não	ADV	
sei	saber	VERB	
se	se	SCONJ	
as	o	DET	
máquinas	máquina	NOUN	
da	de o	ADP	
Gulbenkian	Gulbenkian	PROPN	LOC
incomodavam	incomodar	VERB	
os	o	DET	
vizinhos	vizinho	NOUN	

De	de	ADP	
facto	facto	NOUN	
o	o	DET	
aparelho	aparelho	NOUN	
de	de	ADP	
ar	ar	NOUN	
condicionado	condicionado	ADJ	
fazia	fazer	VERB	
barulho	barulho	NOUN	
até	até	ADV	
nem	nem	CCONJ	
era	ser	AUX	
o	o	DET	
servidor	servidor	NOUN	
em	em	ADP	
si	si	PRON	
era	ser	AUX	
o	o	DET	
aparelho	aparelho	NOUN	
de	de	ADP	
ar	ar	NOUN	
condicionado	condicionado	ADJ	
que	que	PRON	
tinha	ter	AUX	
que	que	SCONJ	
estar	estar	AUX	
constantemento	constantemento	NOUN	
ligado	ligar	VERB	
que	que	PRON	
fazia	fazer	VERB	
barulho	barulho	NOUN	
e	e	CCONJ	
então	então	ADV	
havia	haver	VERB	
a	o	DET	
restrição	restrição	NOUN	
de	de	SCONJ	
a	a	ADP	
partir	partir	VERB	
da	de o	ADP	
meia-noite	meia-noite	NOUN	
não	não	ADV	
poder	poder	VERB	
haver	haver	VERB	
mais	mais	DET	
barulho	barulho	NOUN	
o	o	DET	
aparelho	aparelho	NOUN	
de	de	ADP	
ar	ar	NOUN	
condicionado	condicionado	ADJ	
tinha	ter	AUX	
que	que	SCONJ	
ser	ser	AUX	
desligado	desligar	VERB	

As	o	DET	
pessoas	pessoa	NOUN	
em	em	ADP	
princípio	princípio	NOUN	
já	já	ADV	
estavam	estar	AUX	
dentro	dentro	ADV	
desse	de esse	ADP	
esquema	esquema	NOUN	
e	e	CCONJ	
ninguém	ninguém	PRON	
refilava	refilar	VERB	
contra	contra	ADP	
isso	isso	PRON	

Nas	em o	ADP	
noites	noite	NOUN	
naquelas	em aquele	ADP	
célebres	célebre	ADJ	
madrugadas	madrugada	NOUN	
até	até	ADP	
as	o	DET	
4h	4h	NOUN	
da	de o	ADP	
manhã	manhã	NOUN	
a	o	DET	
gente	gente	PRON	
abria	abrir	VERB	
as	o	DET	
janelas	janela	NOUN	
para	para	SCONJ	
arejar	arejar	VERB	
a	o	DET	
sala	sala	NOUN	
dos	de o	ADP	
sistemas	sistema	NOUN	
e	e	CCONJ	
desligava	desligar	VERB	
o	o	DET	
ar	ar	NOUN	
condicionado	condicionado	ADJ	


Recordo-me	Recordo-me	VERB	
de	de	ADP	
um	um	DET	
episódio	episódio	NOUN	
à	a o	ADP	
noite	noite	NOUN	
na	em o	ADP	
Gulbekian	Gulbekian	PROPN	PER
uma	um	DET	
noite	noite	NOUN	
eram	ser	AUX	
talvez	talvez	ADV	
2h	2h	NUM	
da	de o	ADP	
manhã	manhã	NOUN	
quando	quando	ADV	
eu	eu	PRON	
saí	saí	VERB	
de	de	ADP	
serviço	serviço	NOUN	
e	e	CCONJ	
quando	quando	ADV	
me	eu	PRON	
vinha	vir	VERB	
embora	embora	SCONJ	
passados	passar	VERB	
dois	dois	NUM	
minutos	minuto	NOUN	
de	de	SCONJ	
eu	eu	PRON	
ter	ter	AUX	
saído	sair	VERB	
do	de o	ADP	
Centro de Informática	Centro de Informática	PROPN	ORG
falhou	falhar	VERB	
a	o	DET	
luz	luz	NOUN	
na	em o	ADP	
cidade	cidade	NOUN	
toda	todo	DET	

Ficou	ficar	VERB	
a	o	DET	
cidade	cidade	NOUN	
toda	todo	DET	
às	a o	ADP	
escuras	escura	NOUN	

Então	então	ADV	
eu	eu	PRON	
pensei	pensar	VERB	
Eh pá	Eh pá	PROPN	MISC
e	e	CCONJ	
agora	agora	ADV	
o	ele	PRON	
que	que	PRON	
é	ser	AUX	
que	que	SCONJ	
eu	eu	PRON	
vou	ir	AUX	
fazer	fazer	VERB	

Não	não	ADV	
vejo	vejor	VERB	
nada	nada	PRON	
não	não	ADV	
vejo	vejor	VERB	
um	um	DET	
palmo	palmo	NOUN	
à	a o	ADP	
minha	meu	DET	
frente	frente	NOUN	

Não	não	ADV	
sei	saber	VERB	
o	o	PRON	
que	que	PRON	
faça	fazer	VERB	


Então	então	ADV	
abriguei-me	abriguei-me	VERB	
um	um	DET	
bocadinho	bocadinho	NOUN	
num	em um	ADP	
canto	canto	NOUN	
porque	porque	SCONJ	
estava	estar	VERB	
a	a	SCONJ	
chover	chover	VERB	
e	e	CCONJ	
às	a o	ADP	
tantas	tanto	PRON	
apareceu	aparecer	VERB	
o	o	DET	
camião	camião	NOUN	
do	de o	ADP	
lixo	lixo	NOUN	

Os	o	DET	
homens	homem	NOUN	
